block_num,validator_id,validator_type,winning_builder_id,winning_bid,total_gas_fee,total_mev,validator_stake,validator_nodes,gini_coefficient,hhi,top_5_share,total_stake_eth
7848,proposer_0,proposer,builder_16,492054572.7,489820003,56907300,576000000000,18,0.48625,322.22222222222223,34.166666666666664,7680.0
7849,builder_22,builder,builder_22,0.0,647917997,53716400,64000000000,2,0.48625,322.22222222222223,34.166666666666664,7680.0
7850,builder_0,builder,builder_0,0.0,780920002,32181790,672000000000,21,0.48625,322.22222222222223,34.166666666666664,7680.0
7851,proposer_44,proposer,builder_11,548914267.8000001,582400012,27504730,32000000000,1,0.48625,322.22222222222223,34.166666666666664,7680.0
7852,proposer_1,proposer,builder_16,545056658.1,604200009,1418500,416000000000,13,0.48625,322.22222222222223,34.166666666666664,7680.0
7853,proposer_3,proposer,builder_0,588661505.1,642468009,11600330,128000000000,4,0.48625,322.22222222222223,34.166666666666664,7680.0
7854,builder_2,builder,builder_2,0.0,553339993,41916340,416000000000,13,0.48625,322.22222222222223,34.166666666666664,7680.0
7855,builder_28,builder,builder_28,0.0,685100003,20035220,64000000000,2,0.48625,322.22222222222223,34.166666666666664,7680.0
7856,builder_23,builder,builder_23,0.0,563058003,38197800,64000000000,2,0.48625,322.22222222222223,34.166666666666664,7680.0
7857,builder_1,builder,builder_1,0.0,663100000,19491900,544000000000,17,0.48625,322.22222222222223,34.166666666666664,7680.0
7858,proposer_10,proposer,builder_0,492398363.7,545399993,1709300,64000000000,2,0.48625,322.22222222222223,34.166666666666664,7680.0
7859,builder_18,builder,builder_18,0.0,816239995,26879040,64000000000,2,0.48625,322.22222222222223,34.166666666666664,7680.0
7860,builder_19,builder,builder_19,0.0,910620001,12485540,64000000000,2,0.48625,322.22222222222223,34.166666666666664,7680.0
7861,builder_3,builder,builder_3,0.0,591500000,1894780,320000000000,10,0.48625,322.22222222222223,34.166666666666664,7680.0
7862,proposer_19,proposer,builder_0,835159956.3000001,875780007,52175500,32000000000,1,0.48625,322.22222222222223,34.166666666666664,7680.0
7863,builder_42,builder,builder_42,0.0,549800000,4411800,32000000000,1,0.48625,322.22222222222223,34.166666666666664,7680.0
7864,builder_0,builder,builder_0,0.0,911399998,26482150,704000000000,22,0.4883402489626556,326.9571804893166,34.439834024896264,7712.0
7865,builder_14,builder,builder_14,0.0,724840001,16823200,96000000000,3,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7866,builder_0,builder,builder_0,0.0,552699998,1475600,704000000000,22,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7867,builder_1,builder,builder_1,0.0,446000000,37894690,544000000000,17,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7868,proposer_0,proposer,builder_14,588565177.2,623860008,30101300,576000000000,18,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7869,proposer_31,proposer,builder_6,681404805.0,710440010,46676440,64000000000,2,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7870,builder_3,builder,builder_3,0.0,570200000,1861250,320000000000,10,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7871,builder_4,builder,builder_4,0.0,662578000,66296200,288000000000,9,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7872,proposer_5,proposer,builder_11,741631181.4,814100006,9934640,32000000000,1,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7873,builder_31,builder,builder_31,0.0,447000000,2457700,32000000000,1,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7874,builder_35,builder,builder_35,0.0,653500000,1141300,32000000000,1,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7875,builder_19,builder,builder_19,0.0,730118004,29539900,64000000000,2,0.48942148760330584,325.11440475377367,34.29752066115703,7744.0
7876,proposer_2,proposer,builder_19,935424034.2,998998008,40362030,192000000000,6,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7877,builder_28,builder,builder_28,0.0,727500006,13578700,64000000000,2,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7878,builder_7,builder,builder_7,0.0,525500000,2164540,96000000000,3,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7879,builder_9,builder,builder_9,0.0,573800001,30302200,64000000000,2,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7880,builder_0,builder,builder_0,0.0,650100001,1771790,704000000000,22,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7881,builder_22,builder,builder_22,0.0,518799998,22229190,64000000000,2,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7882,builder_46,builder,builder_46,0.0,492500000,3004150,64000000000,2,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7883,proposer_37,proposer,builder_2,742983695.1,760580009,64909730,32000000000,1,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7884,builder_5,builder,builder_5,0.0,509400000,3058700,192000000000,6,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7885,builder_13,builder,builder_13,0.0,718959997,10985790,64000000000,2,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7886,builder_30,builder,builder_30,0.0,666800000,1975640,32000000000,1,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7887,builder_2,builder,builder_2,0.0,639020000,17842800,416000000000,13,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7888,builder_2,builder,builder_2,0.0,746495999,7708700,416000000000,13,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7889,builder_1,builder,builder_1,0.0,668600000,664010,544000000000,17,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7890,proposer_2,proposer,builder_15,522704454.3,570679997,10017930,192000000000,6,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7891,proposer_0,proposer,builder_2,586201208.4,627440006,23826570,576000000000,18,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7892,builder_28,builder,builder_28,0.0,579500007,9960800,64000000000,2,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7893,proposer_1,proposer,builder_9,391796279.1,429539999,5789200,416000000000,13,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7894,proposer_0,proposer,builder_15,510458878.8,566700002,476530,576000000000,18,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7895,proposer_2,proposer,builder_10,608381521.2,669200008,6779460,192000000000,6,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7896,builder_0,builder,builder_0,0.0,999319999,67665800,704000000000,22,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7897,builder_2,builder,builder_2,0.0,927259999,20806180,416000000000,13,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7898,builder_4,builder,builder_4,0.0,746300004,3133100,288000000000,9,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7899,proposer_8,proposer,builder_4,550867352.4,598400006,13674830,32000000000,1,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
7900,builder_0,builder,builder_0,0.0,803600013,19571900,704000000000,22,0.4908230452674897,324.30693153144,34.15637860082305,7776.0
