transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created
544,0.0,0,0,17,24,attack,35,8
545,0.0,0,0,17,24,attack,35,8
547,0.0,0,0,19,24,attack,35,8
548,0.0,0,0,19,24,attack,35,8
550,0.0,0,0,16,24,attack,36,8
551,0.0,0,0,16,24,attack,36,8
553,0.0,0,0,17,24,attack,36,8
554,0.0,0,0,17,24,attack,36,8
556,0.0,0,0,11,24,attack,36,8
557,0.0,0,0,11,24,attack,36,8
559,0.0,0,0,18,24,attack,36,8
560,0.0,0,0,18,24,attack,36,8
562,0.0,0,0,15,24,attack,36,8
563,0.0,0,0,15,24,attack,36,8
565,0.0,0,0,11,24,attack,37,8
566,0.0,0,0,11,24,attack,37,8
568,0.0,0,0,19,24,attack,37,8
569,0.0,0,0,19,24,attack,37,8
571,0.0,0,0,14,24,attack,37,8
572,0.0,0,0,14,24,attack,37,8
574,0.0,0,0,13,24,attack,37,8
575,0.0,0,0,13,24,attack,37,8
577,0.0,0,0,17,24,attack,37,9
578,0.0,0,0,17,24,attack,37,9
580,0.0,0,0,18,24,attack,38,9
581,0.0,0,0,18,24,attack,38,9
583,0.0,0,0,20,24,attack,38,9
584,0.0,0,0,20,24,attack,38,9
586,0.0,0,0,17,24,attack,38,9
587,0.0,0,0,17,24,attack,38,9
589,0.0,0,0,15,24,attack,38,9
590,0.0,0,0,15,24,attack,38,9
592,0.0,0,0,18,24,attack,38,9
